state_fips_code,chsi_state_name,county_fips_code,chsi_county_name,chsi_state_abbr,strata_id_number,strata_determining_factors,number_counties,population_size,poverty,age_19_under,age_19_64,age_65_84,age_85_and_over,white,black,native_american,asian,hispanic
5,Arkansas,123,St. Francis,AR,52,"frontier status, population size, poverty, age, population density",40,27902,25.2,28.3,60.2,9.9,1.6,48.2,50.5,0.3,0.7,5.2
5,Arkansas,125,Saline,AR,45,"frontier status, population size, poverty, age, population density",38,91188,9.4,24.2,62.8,12.0,1.1,94.8,3.2,0.5,0.7,2.0
5,Arkansas,127,Scott,AR,70,"frontier status, population size, poverty, age, population density",37,11150,18.9,26.1,58.8,13.4,1.8,95.4,0.5,1.2,2.0,7.0
5,Arkansas,129,Searcy,AR,70,"frontier status, population size, poverty, age, population density",37,7969,21.8,20.9,59.3,16.9,2.9,98.0,0.2,0.8,0.2,1.1
5,Arkansas,131,Sebastian,AR,6,"frontier status, population size, poverty",53,118750,15.4,26.8,60.4,11.1,1.7,85.8,6.3,1.6,3.8,9.6
5,Arkansas,133,Sevier,AR,76,"frontier status, population size, poverty, age, population density",38,16456,17.8,29.7,57.7,11.0,1.5,92.4,4.4,2.0,0.3,26.5
5,Arkansas,135,Sharp,AR,72,"frontier status, population size, poverty, age, population density",32,17397,19.9,21.4,55.8,19.8,3.0,97.0,0.9,0.6,0.2,1.4
5,Arkansas,137,Stone,AR,70,"frontier status, population size, poverty, age, population density",37,11716,18.4,21.6,58.6,17.9,1.9,97.7,0.3,0.4,0.0,1.1
5,Arkansas,139,Union,AR,36,"frontier status, population size, poverty, age",23,44186,17.7,25.4,58.8,13.4,2.4,65.3,33.0,0.2,0.6,1.7
5,Arkansas,141,Van Buren,AR,71,"frontier status, population size, poverty, age, population density",33,16529,17.0,21.0,55.9,19.9,3.2,97.1,0.5,0.8,0.3,1.4
5,Arkansas,143,Washington,AR,14,"frontier status, population size, poverty, age",40,180357,13.8,27.5,63.1,8.4,1.1,91.2,2.7,1.4,2.6,12.2
5,Arkansas,145,White,AR,22,"frontier status, population size, poverty, age",28,71332,15.5,25.4,60.9,11.9,1.8,93.8,4.0,0.5,0.5,2.6
5,Arkansas,147,Woodruff,AR,75,"frontier status, population size, poverty, age, population density",37,8098,23.0,25.2,58.6,13.6,2.5,70.4,28.7,0.2,0.2,0.9
5,Arkansas,149,Yell,AR,62,"frontier status, population size, poverty, age, population density",32,21391,15.6,26.3,59.1,12.6,2.0,95.4,1.5,0.7,1.3,17.1
6,California,1,Alameda,CA,1,"frontier status, population size",34,1448905,10.7,26.2,63.3,9.0,1.5,56.9,13.8,0.7,24.9,20.3
6,California,3,Alpine,CA,83,"frontier status, population size, poverty, age",29,1159,13.1,18.8,69.5,11.0,0.8,80.1,0.7,18.6,0.4,8.5
6,California,5,Amador,CA,26,"frontier status, population size, poverty, age",40,38471,9.2,19.0,63.3,15.4,2.4,91.2,4.1,1.6,1.5,9.5
6,California,7,Butte,CA,6,"frontier status, population size, poverty",53,214185,15.8,24.4,60.7,12.2,2.7,89.2,1.6,1.9,4.2,11.6
6,California,9,Calaveras,CA,30,"frontier status, population size, poverty, age",57,46871,9.7,20.8,62.0,15.1,2.1,93.6,1.0,1.7,1.3,8.6
6,California,11,Colusa,CA,42,"frontier status, population size, poverty, age",53,21095,13.0,30.5,56.5,11.2,1.9,93.5,1.0,2.4,2.5,49.1
6,California,13,Contra Costa,CA,2,"frontier status, population size, poverty",32,1017787,7.5,27.0,61.6,9.7,1.7,72.7,9.6,0.7,13.5,20.7
6,California,15,Del Norte,CA,51,"frontier status, population size, poverty, age, population density",33,28705,18.6,23.1,64.2,10.9,1.8,83.3,4.6,6.1,2.9,14.9
6,California,17,El Dorado,CA,12,"frontier status, population size, poverty, age",57,176841,7.5,24.0,64.3,10.3,1.4,92.5,0.9,1.0,3.2,10.3
6,California,19,Fresno,CA,3,"frontier status, population size, poverty",39,877584,20.6,32.3,58.0,8.3,1.4,81.4,5.7,1.9,9.0,46.4
6,California,21,Glenn,CA,33,"frontier status, population size, poverty, age",41,27759,15.2,29.9,57.8,10.5,1.9,92.5,0.9,2.2,3.0,32.4
6,California,23,Humboldt,CA,6,"frontier status, population size, poverty",53,128376,15.6,23.2,64.3,10.7,1.9,87.5,1.1,5.4,2.1,7.4
6,California,25,Imperial,CA,7,"frontier status, population size, poverty",33,155823,19.8,31.9,57.8,9.1,1.2,90.6,4.2,1.9,2.6,75.1
6,California,27,Inyo,CA,81,"frontier status, population size, poverty, age",58,18156,10.6,22.7,59.2,15.5,2.6,86.2,0.4,10.0,1.4,15.9
6,California,29,Kern,CA,3,"frontier status, population size, poverty",39,756825,18.2,32.0,59.1,7.8,1.1,85.8,6.2,1.7,4.2,43.6
6,California,31,Kings,CA,7,"frontier status, population size, poverty",33,143420,18.2,29.6,63.0,6.4,0.9,84.3,8.5,2.0,3.5,46.6
6,California,33,Lake,CA,24,"frontier status, population size, poverty, age",35,65147,14.8,23.7,60.2,13.8,2.4,90.9,2.2,3.1,1.3,14.5
6,California,35,Lassen,CA,32,"frontier status, population size, poverty, age",37,34751,14.9,20.7,70.4,7.7,1.2,84.3,9.5,3.1,1.4,14.9
6,California,37,Los Angeles,CA,1,"frontier status, population size",34,9935475,17.7,28.9,61.0,8.7,1.4,74.1,9.7,1.1,13.4,46.4
6,California,39,Madera,CA,7,"frontier status, population size, poverty",33,142788,18.9,29.5,59.9,9.4,1.3,88.6,4.4,3.1,2.2,47.9
6,California,41,Marin,CA,11,"frontier status, population size, poverty, age",44,246960,7.3,21.2,64.3,12.3,2.3,88.7,3.1,0.6,5.5,12.4
6,California,43,Mariposa,CA,58,"frontier status, population size, poverty, age, population density",48,18069,11.3,20.0,62.6,15.2,2.2,92.3,1.1,3.1,1.1,9.6
6,California,45,Mendocino,CA,23,"frontier status, population size, poverty, age",37,88161,14.6,25.0,61.4,11.7,2.0,90.3,0.8,4.8,1.7,19.2
6,California,47,Merced,CA,7,"frontier status, population size, poverty",33,241706,18.2,34.2,57.0,7.7,1.1,85.4,4.1,1.6,6.8,50.8
6,California,49,Modoc,CA,85,"frontier status, population size, poverty, age",25,9524,16.5,22.6,59.1,16.2,2.2,92.9,0.8,4.0,0.7,11.9
6,California,51,Mono,CA,78,"frontier status, population size, poverty, age",43,12509,8.7,23.0,68.9,7.6,0.5,94.6,0.6,2.5,1.4,22.6
6,California,53,Monterey,CA,5,"frontier status, population size, poverty",25,412104,13.7,30.1,60.0,8.5,1.4,85.5,3.8,1.3,7.1,50.1
6,California,55,Napa,CA,13,"frontier status, population size, poverty, age",16,132764,7.9,24.7,60.8,12.1,2.4,89.3,2.0,1.0,5.6,27.3
6,California,57,Nevada,CA,18,"frontier status, population size, poverty, age",20,98394,8.3,20.9,62.2,14.6,2.4,95.6,0.4,0.9,1.1,6.7
6,California,59,Orange,CA,1,"frontier status, population size",34,2988072,10.6,28.1,61.4,9.1,1.4,78.9,1.9,0.9,16.2,32.1
6,California,61,Placer,CA,12,"frontier status, population size, poverty, age",57,317028,5.9,24.1,61.9,12.1,1.9,90.2,1.3,0.9,4.9,10.5
6,California,63,Plumas,CA,40,"frontier status, population size, poverty, age",62,21477,10.1,20.5,61.1,16.3,2.2,94.1,0.8,2.4,0.7,5.9
6,California,65,Riverside,CA,1,"frontier status, population size",34,1946419,12.3,29.8,58.8,9.8,1.7,84.5,6.5,1.4,5.2,40.5
6,California,67,Sacramento,CA,1,"frontier status, population size",34,1363482,13.7,28.5,60.6,9.4,1.5,70.0,10.5,1.1,14.0,18.2
6,California,69,San Benito,CA,29,"frontier status, population size, poverty, age",37,55936,9.2,31.9,60.0,7.1,1.1,91.7,1.4,1.6,3.6,50.1
6,California,71,San Bernardino,CA,1,"frontier status, population size",34,1963535,16.0,32.2,59.7,7.1,1.0,80.6,9.5,1.4,6.0,44.2
6,California,73,San Diego,CA,1,"frontier status, population size",34,2933462,11.6,27.5,61.4,9.4,1.6,79.8,5.6,1.0,10.8,29.0
6,California,75,San Francisco,CA,3,"frontier status, population size, poverty",39,739426,12.0,15.7,69.6,12.4,2.4,56.6,7.3,0.5,33.3,13.5
6,California,77,San Joaquin,CA,3,"frontier status, population size, poverty",39,664116,14.7,31.1,59.3,8.3,1.4,73.0,7.9,1.3,14.3,34.1
6,California,79,San Luis Obispo,CA,16,"frontier status, population size, poverty, age",27,255478,11.1,22.6,63.1,12.1,2.2,91.3,2.1,1.1,3.3,17.5
6,California,81,San Mateo,CA,2,"frontier status, population size, poverty",32,699610,6.8,24.5,62.5,11.0,2.0,68.5,3.4,0.5,24.8,22.3
6,California,83,Santa Barbara,CA,4,"frontier status, population size, poverty",25,400762,13.1,27.1,60.0,10.8,2.1,89.1,2.3,1.6,4.8,36.8
6,California,85,Santa Clara,CA,1,"frontier status, population size",34,1699052,8.8,26.4,63.2,9.1,1.3,63.2,2.8,0.8,30.6,24.5
6,California,87,Santa Cruz,CA,14,"frontier status, population size, poverty, age",40,249666,11.3,25.2,64.5,8.6,1.6,90.9,1.2,1.2,4.3,27.4
6,California,89,Shasta,CA,6,"frontier status, population size, poverty",53,179904,13.4,24.8,60.0,13.0,2.1,90.9,1.0,2.6,2.3,7.1
6,California,91,Sierra,CA,79,"frontier status, population size, poverty, age",33,3434,9.2,21.6,61.4,14.3,2.7,96.9,0.3,1.8,0.1,8.4
6,California,93,Siskiyou,CA,34,"frontier status, population size, poverty, age",22,45259,15.5,22.5,59.4,15.6,2.5,90.7,1.4,3.7,1.4,8.9
6,California,95,Solano,CA,10,"frontier status, population size, poverty, age",36,411593,8.4,28.9,60.9,8.9,1.3,64.0,15.3,0.9,14.9,20.6
6,California,97,Sonoma,CA,9,"frontier status, population size, poverty, age",24,466477,8.8,25.1,62.4,10.5,2.1,90.2,1.6,1.4,4.1,20.7
6,California,99,Stanislaus,CA,5,"frontier status, population size, poverty",25,505505,14.2,31.1,58.9,8.5,1.4,87.1,3.1,1.5,5.6,37.0
6,California,101,Sutter,CA,23,"frontier status, population size, poverty, age",37,88876,12.9,28.4,59.5,10.6,1.5,80.9,2.3,1.6,12.6,25.4
6,California,103,Tehama,CA,24,"frontier status, population size, poverty, age",35,61197,14.8,26.4,58.6,13.0,2.0,93.8,0.8,2.1,1.1,18.7
6,California,105,Trinity,CA,85,"frontier status, population size, poverty, age",25,13622,14.3,20.5,62.2,15.4,1.8,90.4,0.5,4.5,0.8,4.7
6,California,107,Tulare,CA,5,"frontier status, population size, poverty",25,410874,21.5,34.1,56.6,8.0,1.3,90.9,1.9,1.9,3.8,54.7
6,California,109,Tuolumne,CA,21,"frontier status, population size, poverty, age",44,59380,11.5,18.9,63.4,15.5,2.2,91.8,3.1,1.8,1.1,10.0
6,California,111,Ventura,CA,2,"frontier status, population size, poverty",32,796106,9.8,28.8,60.5,9.2,1.5,87.9,2.1,1.2,6.7,35.6
6,California,113,Yolo,CA,6,"frontier status, population size, poverty",53,184932,12.1,27.7,62.8,8.2,1.3,80.7,2.6,1.4,12.1,27.1
6,California,115,Yuba,CA,8,"frontier status, population size, poverty",54,67153,16.7,31.7,58.8,8.3,1.2,82.6,3.0,2.4,7.8,20.8
8,Colorado,1,Adams,CO,4,"frontier status, population size, poverty",25,399426,10.5,30.0,62.8,6.5,0.7,89.8,3.2,1.4,3.6,34.5
8,Colorado,3,Alamosa,CO,67,"frontier status, population size, poverty, age, population density",31,15282,18.4,30.1,59.4,9.2,1.4,92.5,1.7,3.0,1.5,43.0
8,Colorado,5,Arapahoe,CO,10,"frontier status, population size, poverty, age",36,529090,7.9,27.4,63.1,8.3,1.1,82.4,9.6,0.8,4.8,15.8
8,Colorado,7,Archuleta,CO,80,"frontier status, population size, poverty, age",41,11886,11.0,22.5,64.2,12.4,0.9,96.5,0.4,1.6,0.5,15.2
8,Colorado,9,Baca,CO,84,"frontier status, population size, poverty, age",52,4069,15.9,22.0,53.7,20.0,4.2,97.9,0.0,0.8,0.5,9.2
8,Colorado,11,Bent,CO,88,"frontier status, population size, poverty, age",23,5558,19.3,23.4,62.1,13.2,1.3,91.8,4.1,2.8,1.0,30.7
8,Colorado,13,Boulder,CO,9,"frontier status, population size, poverty, age",24,280440,9.5,24.5,66.7,7.6,1.2,92.9,1.1,0.7,3.8,12.5
8,Colorado,14,Broomfield,CO,27,"frontier status, population size, poverty, age",25,43478,5.1,28.6,64.6,6.4,0.4,92.1,1.2,0.6,4.5,10.2
8,Colorado,15,Chaffee,CO,59,"frontier status, population size, poverty, age, population density",32,16968,11.6,18.9,62.9,16.1,2.1,96.1,1.7,1.0,0.5,8.6
8,Colorado,17,Cheyenne,CO,79,"frontier status, population size, poverty, age",33,1953,11.1,26.4,56.7,13.8,3.1,98.3,0.6,1.0,0.2,9.0
8,Colorado,19,Clear Creek,CO,37,"frontier status, population size, poverty, age",30,9197,6.8,21.9,71.0,6.6,0.4,97.3,0.4,0.9,0.7,4.2
8,Colorado,21,Conejos,CO,88,"frontier status, population size, poverty, age",23,8512,19.6,30.3,54.0,12.9,2.8,97.0,0.3,2.0,0.5,55.8
8,Colorado,23,Costilla,CO,88,"frontier status, population size, poverty, age",23,3424,21.6,23.2,57.8,16.5,2.5,93.3,1.1,3.4,1.8,62.8
8,Colorado,25,Crowley,CO,87,"frontier status, population size, poverty, age",32,5401,25.5,18.5,71.1,8.4,1.9,88.7,7.3,2.7,0.9,23.3
8,Colorado,27,Custer,CO,80,"frontier status, population size, poverty, age",41,3860,11.0,20.1,62.4,16.2,1.3,97.9,0.4,0.8,0.4,3.2
8,Colorado,29,Delta,CO,49,"frontier status, population size, poverty, age, population density",35,29947,13.2,23.2,57.3,16.4,3.1,97.1,0.6,0.9,0.4,12.5
8,Colorado,31,Denver,CO,5,"frontier status, population size, poverty",25,557917,15.1,25.4,63.7,9.0,1.9,82.9,10.6,1.4,3.3,34.2
8,Colorado,33,Dolores,CO,82,"frontier status, population size, poverty, age",37,1827,12.1,22.6,60.4,14.3,2.7,96.4,0.1,2.8,0.5,6.8
8,Colorado,35,Douglas,CO,12,"frontier status, population size, poverty, age",57,249416,2.2,30.0,65.3,4.4,0.4,92.8,1.5,0.5,3.5,6.4
8,Colorado,37,Eagle,CO,47,"frontier status, population size, poverty, age, population density",34,47530,6.4,24.7,71.5,3.5,0.2,97.3,0.6,0.6,1.0,26.9
8,Colorado,39,Elbert,CO,38,"frontier status, population size, poverty, age",35,22788,5.5,26.9,66.0,6.5,0.6,96.4,0.7,0.8,0.6,5.1
8,Colorado,41,El Paso,CO,10,"frontier status, population size, poverty, age",36,565582,10.4,28.6,62.4,8.0,1.1,85.8,6.7,1.0,3.2,12.2
8,Colorado,43,Fremont,CO,49,"frontier status, population size, poverty, age, population density",35,47766,14.0,20.2,64.6,13.1,2.1,91.3,5.3,1.3,0.7,10.4
8,Colorado,45,Garfield,CO,47,"frontier status, population size, poverty, age, population density",34,49810,8.5,28.3,63.0,7.9,0.8,96.9,0.7,0.7,0.6,22.4
8,Colorado,47,Gilpin,CO,37,"frontier status, population size, poverty, age",30,4932,5.8,20.4,72.8,6.4,0.4,96.4,0.9,0.6,1.3,4.6
8,Colorado,49,Grand,CO,78,"frontier status, population size, poverty, age",43,13211,7.6,21.4,69.9,8.1,0.6,97.5,0.6,0.6,0.8,5.0
8,Colorado,51,Gunnison,CO,80,"frontier status, population size, poverty, age",41,14226,11.7,21.3,71.1,6.7,0.8,96.8,0.6,1.0,0.7,5.8
8,Colorado,53,Hinsdale,CO,78,"frontier status, population size, poverty, age",43,765,9.3,19.3,63.9,14.9,1.8,97.9,0.0,1.6,0.5,1.6
8,Colorado,55,Huerfano,CO,87,"frontier status, population size, poverty, age",32,7771,19.2,20.4,61.0,15.9,2.8,91.9,3.0,3.3,0.6,34.3
8,Colorado,57,Jackson,CO,80,"frontier status, population size, poverty, age",41,1448,13.1,22.9,60.6,14.3,2.2,98.8,0.3,0.8,0.1,8.1
8,Colorado,59,Jefferson,CO,2,"frontier status, population size, poverty",32,526801,6.8,25.5,63.3,9.9,1.3,93.8,1.1,0.9,2.6,12.6
8,Colorado,61,Kiowa,CO,79,"frontier status, population size, poverty, age",33,1422,10.3,23.5,55.5,16.3,4.7,97.7,0.6,1.5,0.3,3.2
8,Colorado,63,Kit Carson,CO,82,"frontier status, population size, poverty, age",37,7642,13.2,25.6,58.6,13.1,2.7,97.0,1.9,0.5,0.5,15.9
8,Colorado,65,Lake,CO,38,"frontier status, population size, poverty, age",35,7738,11.6,28.6,63.8,7.1,0.6,96.5,0.4,1.9,0.9,41.3
8,Colorado,67,La Plata,CO,28,"frontier status, population size, poverty, age",39,47452,10.6,22.7,66.7,9.3,1.2,91.4,0.6,5.8,0.7,10.3
8,Colorado,69,Larimer,CO,11,"frontier status, population size, poverty, age",44,271927,9.3,24.9,65.0,8.8,1.3,94.9,0.9,0.7,1.9,9.3
8,Colorado,71,Las Animas,CO,87,"frontier status, population size, poverty, age",32,15446,15.4,24.4,58.1,14.5,2.9,94.5,0.6,2.7,1.0,40.8
8,Colorado,73,Lincoln,CO,84,"frontier status, population size, poverty, age",52,5618,15.1,23.1,61.8,12.5,2.6,92.1,5.6,1.0,1.0,10.2
8,Colorado,75,Logan,CO,58,"frontier status, population size, poverty, age, population density",48,20719,12.8,26.3,59.6,12.1,2.0,96.0,2.3,0.8,0.5,12.6
8,Colorado,77,Mesa,CO,16,"frontier status, population size, poverty, age",27,129872,11.1,24.7,59.9,13.1,2.2,96.3,0.7,0.9,0.7,10.8
8,Colorado,79,Mineral,CO,79,"frontier status, population size, poverty, age",33,932,9.5,17.9,61.6,18.8,1.7,99.2,0.0,0.3,0.0,1.9
8,Colorado,81,Moffat,CO,80,"frontier status, population size, poverty, age",41,13417,9.5,28.5,62.5,7.8,1.2,97.3,0.4,0.9,0.4,12.6
8,Colorado,83,Montezuma,CO,42,"frontier status, population size, poverty, age",53,24778,14.9,26.4,58.7,13.3,1.6,87.0,0.2,10.9,0.4,9.7
8,Colorado,85,Montrose,CO,31,"frontier status, population size, poverty, age",22,37482,12.3,25.5,58.6,13.7,2.2,96.3,0.6,1.3,0.7,16.5
8,Colorado,87,Morgan,CO,34,"frontier status, population size, poverty, age",22,27995,12.8,30.4,55.9,11.4,2.2,97.3,0.7,1.0,0.5,32.2
8,Colorado,89,Otero,CO,75,"frontier status, population size, poverty, age, population density",37,19495,17.8,28.0,54.7,14.7,2.6,95.1,1.1,1.6,1.0,37.8
8,Colorado,91,Ouray,CO,78,"frontier status, population size, poverty, age",43,4260,7.6,21.1,65.7,12.3,1.0,97.9,0.1,0.8,0.4,3.8
8,Colorado,93,Park,CO,78,"frontier status, population size, poverty, age",43,16949,7.2,22.3,69.4,7.9,0.4,96.6,0.8,0.8,0.6,5.8
8,Colorado,95,Phillips,CO,81,"frontier status, population size, poverty, age",58,4586,10.8,27.7,54.0,14.7,3.6,97.9,0.3,0.7,0.5,18.4
8,Colorado,97,Pitkin,CO,37,"frontier status, population size, poverty, age",30,14914,5.2,16.9,73.8,8.6,0.7,97.0,0.7,0.3,1.5,7.0
8,Colorado,99,Prowers,CO,66,"frontier status, population size, poverty, age, population density",37,13892,17.4,31.1,55.9,10.8,2.2,96.8,0.6,1.5,0.7,37.2
8,Colorado,101,Pueblo,CO,6,"frontier status, population size, poverty",53,151322,15.2,26.3,58.9,12.6,2.2,93.7,2.2,1.9,0.9,38.5
8,Colorado,103,Rio Blanco,CO,78,"frontier status, population size, poverty, age",43,5973,9.2,25.9,61.6,11.2,1.2,97.8,0.2,0.9,0.4,5.8
8,Colorado,105,Rio Grande,CO,74,"frontier status, population size, poverty, age, population density",30,12227,16.6,27.0,57.4,13.3,2.3,96.7,0.8,1.6,0.5,37.4
8,Colorado,107,Routt,CO,37,"frontier status, population size, poverty, age",30,21313,6.3,21.5,72.6,5.5,0.4,97.7,0.5,0.5,0.5,3.7
8,Colorado,109,Saguache,CO,86,"frontier status, population size, poverty, age",38,7031,20.5,27.2,62.9,8.7,1.3,96.4,0.2,2.2,0.6,45.4
8,Colorado,111,San Juan,CO,83,"frontier status, population size, poverty, age",29,577,13.4,17.1,74.3,8.0,0.7,98.1,0.0,1.2,0.7,8.8
8,Colorado,113,San Miguel,CO,78,"frontier status, population size, poverty, age",43,7213,8.7,17.8,78.3,3.6,0.3,97.4,0.3,0.8,1.2,8.7
8,Colorado,115,Sedgwick,CO,81,"frontier status, population size, poverty, age",58,2529,11.1,23.3,53.7,19.6,3.4,98.0,0.6,0.0,1.1,13.6
8,Colorado,117,Summit,CO,37,"frontier status, population size, poverty, age",30,24892,6.4,18.8,76.6,4.3,0.3,97.1,0.9,0.4,0.9,13.1
8,Colorado,119,Teller,CO,38,"frontier status, population size, poverty, age",35,21918,7.6,23.8,66.9,8.7,0.6,95.8,1.0,1.0,0.7,4.5
8,Colorado,121,Washington,CO,81,"frontier status, population size, poverty, age",58,4633,10.8,24.4,56.5,17.0,2.1,98.9,0.1,0.7,0.1,7.5
8,Colorado,123,Weld,CO,13,"frontier status, population size, poverty, age",16,228943,10.3,29.0,62.6,7.2,1.1,95.8,0.8,1.0,1.2,27.5
8,Colorado,125,Yuma,CO,82,"frontier status, population size, poverty, age",37,9789,12.1,27.8,56.1,13.4,2.6,99.1,0.2,0.3,0.1,18.4
9,Connecticut,1,Fairfield,CT,2,"frontier status, population size, poverty",32,902775,7.3,26.5,60.4,10.8,2.2,83.7,10.7,0.3,4.2,13.8
9,Connecticut,3,Hartford,CT,2,"frontier status, population size, poverty",32,877393,9.2,24.9,60.9,11.6,2.6,81.6,13.3,0.3,3.4,12.5
9,Connecticut,5,Litchfield,CT,13,"frontier status, population size, poverty, age",16,190071,5.5,23.2,62.4,11.7,2.7,96.0,1.4,0.2,1.4,3.1
9,Connecticut,7,Middlesex,CT,11,"frontier status, population size, poverty, age",44,163214,5.1,23.3,62.9,11.2,2.6,91.8,4.7,0.2,2.1,3.5
9,Connecticut,9,New Haven,CT,2,"frontier status, population size, poverty",32,846766,9.4,24.9,61.2,11.1,2.8,82.4,12.6,0.3,3.3,11.7
9,Connecticut,11,New London,CT,9,"frontier status, population size, poverty, age",24,266618,6.6,24.7,62.2,11.0,2.1,87.6,6.0,0.9,3.2,5.9
9,Connecticut,13,Tolland,CT,11,"frontier status, population size, poverty, age",44,147634,5.3,24.2,65.3,9.0,1.6,92.6,3.4,0.2,2.8,3.4
9,Connecticut,15,Windham,CT,12,"frontier status, population size, poverty, age",57,115826,8.1,24.5,63.7,9.7,2.2,94.7,2.3,0.5,1.1,7.4
10,Delaware,1,Kent,DE,15,"frontier status, population size, poverty, age",23,143968,10.6,26.3,61.4,10.8,1.5,73.7,22.0,0.6,1.9,3.7
10,Delaware,3,New Castle,DE,9,"frontier status, population size, poverty, age",24,523008,8.2,25.1,63.3,9.9,1.6,72.3,22.5,0.3,3.6,6.6
10,Delaware,5,Sussex,DE,16,"frontier status, population size, poverty, age",27,176548,10.0,21.4,59.1,17.2,2.2,83.5,14.1,0.6,0.9,5.8
11,District of Columbia,1,Washington,DC,3,"frontier status, population size, poverty",39,550521,17.5,21.5,66.3,10.5,1.8,38.0,57.0,0.3,3.2,8.4
12,Florida,1,Alachua,FL,6,"frontier status, population size, poverty",53,223852,16.1,23.7,66.1,9.0,1.2,73.7,20.0,0.3,4.4,6.3
12,Florida,3,Baker,FL,42,"frontier status, population size, poverty, age",53,24569,13.7,27.2,63.2,9.0,0.7,85.3,13.3,0.3,0.5,2.3
12,Florida,5,Bay,FL,6,"frontier status, population size, poverty",53,161558,12.8,24.6,61.4,12.8,1.2,84.4,11.3,0.8,1.9,3.1
12,Florida,7,Bradford,FL,44,"frontier status, population size, poverty, age",33,28118,16.2,21.9,65.4,11.5,1.3,76.3,21.9,0.4,0.8,2.9
12,Florida,9,Brevard,FL,4,"frontier status, population size, poverty",25,531250,10.1,22.0,57.9,17.7,2.4,86.9,9.4,0.4,1.9,6.0
12,Florida,11,Broward,FL,1,"frontier status, population size",34,1777638,12.5,25.6,60.4,11.4,2.6,70.4,24.9,0.3,3.0,21.7
12,Florida,13,Calhoun,FL,67,"frontier status, population size, poverty, age, population density",31,13290,18.1,23.1,62.5,12.5,1.8,81.3,15.9,1.4,0.6,4.4
12,Florida,15,Charlotte,FL,13,"frontier status, population size, poverty, age",16,157536,9.3,16.2,50.1,29.2,4.6,92.7,5.3,0.2,1.1,4.2
12,Florida,17,Citrus,FL,6,"frontier status, population size, poverty",53,134370,12.4,17.4,51.9,26.9,3.7,94.9,2.8,0.4,1.1,3.4
12,Florida,19,Clay,FL,12,"frontier status, population size, poverty, age",57,171095,7.4,26.5,63.3,9.4,0.8,86.6,8.7,0.5,2.5,5.5
12,Florida,21,Collier,FL,16,"frontier status, population size, poverty, age",27,307242,9.6,21.7,54.6,21.1,2.7,92.0,5.9,0.4,1.1,24.2
